Transaction_ID,Account_Number,Security_ID,Trade_Date,Settlement_Date,Quantity,Price,Trade_Amount,Status,Currency_Code
TRX0001388,8311657352,SEC00049,12/27/2024,12/29/2024,2642,105.76,279417.92,Settled,BRL
TRX0001389,0175393120,SEC00122,8/24/2025,8/25/2025,1286,328.93,423003.98,Settled,ARS
TRX0001390,9674827053,SEC00086,8/31/2025,9/1/2025,3076,181.48,558232.48,Settled,USD
TRX0001391,8187875277,SEC00023,12/4/2024,,2579,83.29,214804.91,Settled,CAD
TRX0001392,8495500653,SEC00174,12/25/2024,12/27/2024,3772,433.92,1636746.24,Settled,MXN
TRX0001393,4798701236,SEC00140,7/24/2025,7/26/2025,867,210.86,182815.62,Settled,ARS
TRX0001394,8375734060,SEC00133,6/15/2025,6/17/2025,350,384.9,134715,Settled,USD
TRX0001395,0262195478,SEC00123,3/30/2025,4/1/2025,1207,427.95,516535.65,Pending,CAD
TRX0001396,8855519259,SEC00015,6/12/2025,6/14/2025,875,450.44,394135,Pending,EUR
TRX0001397,0558590757,SEC00042,7/20/2025,7/22/2025,1730,49.51,85652.3,Settled,INR
TRX0001398,3886605613,SEC00011,10/5/2024,10/6/2024,3325,207.86,691134.5,Settled,SGD
TRX0001399,4877345150,SEC00164,8/7/2025,8/8/2025,3883,308.43,1197633.69,Settled,USD
TRX0001400,8610432053,SEC00077,6/20/2025,6/22/2025,1602,343.34,550030.68,Settled,CLP
TRX0001401,9559473277,SEC00085,2/5/2025,2/6/2025,992,498.38,494392.96,Settled,ARS
TRX0001402,7222657398,SEC00148,9/2/2025,9/3/2025,502,33.11,16621.22,Settled,USD
TRX0001403,8375734060,SEC00055,9/26/2025,5/16/2025,4444,440.9,1959359.6,Settled,USD
TRX0001404,0558590757,SEC00106,9/10/2025,,1613,150.06,242046.78,Settled,INR
TRX0001405,7098573900,SEC00122,4/16/2025,4/18/2025,4432,447.94,1985270.08,Settled,USD
TRX0001406,3523377867,SEC00130,8/25/2025,8/27/2025,4815,457.12,2201032.8,Failed,ARS
TRX0001407,0418881727,SEC00023,1/28/2025,1/29/2025,150,394.09,59113.5,Settled,AUD
TRX0001408,1286174002,SEC00090,8/5/2025,8/7/2025,2533,92.39,234023.87,Pending,SGD
TRX0001409,4624609055,SEC00156,8/26/2025,,248,19.36,4801.28,Settled,EUR
TRX0001410,4486448117,SEC00152,1/29/2025,1/30/2025,1665,43.87,73043.55,Settled,CAD
TRX0001411,6439813326,SEC00134,4/22/2025,4/24/2025,3746,120.6,451767.6,Settled,AUD
TRX0001412,8558277529,SEC00124,10/1/2024,10/3/2024,1235,372.58,460136.3,Pending,GBP
TRX0001413,2343829484,SEC00165,8/18/2025,8/20/2025,3422,179.85,615446.7,Pending,GBP
TRX0001414,3812293144,SEC00147,4/24/2025,4/26/2025,4164,400.86,1669181.04,Settled,CAD
TRX0001415,8855519259,SEC00162,7/28/2025,7/30/2025,4908,112.5,552150,Pending,EUR
TRX0001416,8182787645,SEC00099,5/22/2025,5/24/2025,3539,362.24,1281967.36,Settled,CAD
TRX0001417,8405644021,SEC00109,1/29/2025,,4977,233.03,1159790.31,Settled,MXN
TRX0001418,3984325187,SEC00011,3/20/2025,3/21/2025,1218,439.73,-535591.14,Settled,MXN
TRX0001419,1076970110,SEC00087,6/26/2025,6/28/2025,4059,410.17,1664880.03,Settled,ARS
TRX0001420,2536454719,SEC00177,1/13/2025,1/15/2025,663,386.19,256043.97,Settled,CAD
TRX0001421,9167007335,SEC00043,5/11/2025,,2597,330.14,857373.58,Pending,SGD
TRX0001422,1076970110,SEC00132,8/3/2025,8/5/2025,2070,380.38,787386.6,Settled,ARS
TRX0001423,7669456980,SEC00006,4/24/2025,4/25/2025,2544,352.93,897853.92,Pending,EUR
TRX0001424,2137236364,SEC00001,1/24/2025,1/25/2025,313,257.37,80556.81,Settled,BRL
TRX0001425,7212660845,SEC00148,5/5/2025,5/6/2025,3395,262.29,890474.55,Pending,BRL
TRX0001426,9673413748,SEC00048,12/11/2024,12/13/2024,1501,176.02,264206.02,Settled,CAD
TRX0001427,1680881909,SEC00083,3/15/2025,3/16/2025,3479,360.74,1255014.46,Settled,USD
TRX0001428,9072884267,SEC00138,1/23/2025,1/25/2025,2368,124.84,295621.12,Settled,CLP
TRX0001429,2186894135,SEC00120,3/22/2025,3/23/2025,1952,149.89,292585.28,Pending,AED
TRX0001430,3665631557,SEC00122,1/11/2025,1/13/2025,3109,49.1,152651.9,Settled,COP
TRX0001431,0393719127,SEC00138,7/28/2025,7/30/2025,4422,100.02,442288.44,Settled,CLP
TRX0001432,8560397578,SEC00040,1/27/2025,1/29/2025,3063,284.14,870320.82,Settled,AUD
TRX0001433,8187875277,SEC00048,2/27/2025,2/28/2025,3520,110.52,389030.4,Settled,CAD
TRX0001434,1157124795,SEC00116,10/18/2024,10/19/2024,3402,431.94,1469459.88,Settled,MXN
TRX0001435,3860423373,SEC00069,9/20/2024,9/22/2024,2132,410.57,875335.24,Settled,BRL
TRX0001436,8403425025,SEC00037,4/12/2025,4/14/2025,2231,126.97,283270.07,Settled,COP
TRX0001437,1144743190,SEC00039,4/19/2025,4/21/2025,1437,367.48,528068.76,Settled,USD
TRX0001438,8495500653,SEC00136,5/15/2025,5/17/2025,1852,358.06,663127.12,Settled,MXN
TRX0001439,1555315257,SEC00034,11/29/2024,12/1/2024,976,145.42,141929.92,Settled,CAD
TRX0001440,6784157976,SEC00024,3/3/2025,3/5/2025,775,239.42,185550.5,Settled,USD
TRX0001441,4624609055,SEC00133,2/19/2025,2/20/2025,882,141.23,124564.86,Settled,EUR
TRX0001442,7098573900,SEC00128,11/29/2024,11/30/2024,1118,479.95,536584.1,Settled,USD
TRX0001443,9527137831,SEC00111,1/28/2025,1/30/2025,211,79.87,16852.57,Settled,AUD
TRX0001444,3114464700,SEC00155,8/28/2025,,425,294.67,125234.75,Settled,CLP
TRX0001445,5116697037,SEC00113,3/26/2025,3/28/2025,4236,388.8,1646956.8,Settled,SGD
TRX0001446,9645123522,SEC_BAD_5020,11/2/2024,11/4/2024,4204,31.5,132426,Settled,AUD
TRX0001447,5674856274,SEC00033,3/28/2025,3/30/2025,137,399.11,54678.07,Settled,MXN
TRX0001448,7895169156,SEC00124,12/18/2024,12/20/2024,4407,312.14,1375600.98,Settled,USD
TRX0001449,7070835266,SEC00175,6/18/2025,,669,53.29,35651.01,Settled,MXN
TRX0001450,9880739888,SEC00005,4/1/2025,4/3/2025,1363,297.7,405765.1,Settled,EUR
TRX0001451,0458697149,SEC00043,6/22/2025,6/23/2025,1213,233.41,283126.33,Settled,EUR
TRX0001452,6068941037,SEC00003,9/15/2024,9/16/2024,4110,281.19,1155690.9,Settled,ZAR
TRX0001453,6536197238,SEC00153,11/12/2024,11/13/2024,3647,438.85,1600485.95,Settled,ARS
TRX0001454,9488906079,SEC00176,9/9/2025,9/11/2025,4270,125.42,535543.4,Failed,ARS
TRX0001455,0545022332,SEC00115,12/18/2024,12/20/2024,104,197.49,20538.96,Settled,ZAR
TRX0001456,8137502141,SEC00099,5/9/2025,5/10/2025,1141,297.57,339527.37,Pending,MXN
TRX0001457,4798701236,SEC00056,11/4/2024,11/5/2024,4460,132.83,592421.8,Settled,ARS
TRX0001458,9940422034,SEC00038,10/2/2024,10/4/2024,2656,326.37,866838.72,Settled,MXN
TRX0001459,2536454719,SEC00081,1/16/2025,1/18/2025,2534,23.74,60157.16,Settled,CAD
TRX0001460,10699606,SEC00155,11/27/2024,11/29/2024,3205,38.57,123616.85,Settled,EUR
TRX0001461,3388521753,SEC00015,1/4/2025,1/6/2025,1545,78.64,121498.8,Settled,CAD
TRX0001462,3388521753,SEC00069,11/8/2024,11/10/2024,1552,121.09,187931.68,Settled,CAD
TRX0001463,0012089444,SEC00168,11/1/2024,11/3/2024,1433,399.81,572927.73,Settled,CLP
TRX0001464,4486536641,SEC00025,1/31/2025,2/2/2025,234,497.71,116464.14,Failed,CLP
TRX0001465,7944501069,SEC00119,5/18/2025,5/19/2025,1105,173.13,191308.65,Settled,ARS
TRX0001466,4577382571,SEC00148,9/16/2024,9/18/2024,3329,270.08,899096.32,Settled,MXN
TRX0001467,8560397578,SEC00132,4/23/2025,4/25/2025,1683,183.73,309217.59,Settled,AUD
TRX0001468,7859126165,SEC00010,2/6/2025,,1890,242.15,-457663.5,Settled,CAD
TRX0001469,9072884267,SEC00166,3/7/2025,,3439,454.06,1561512.34,Settled,CLP
TRX0001470,4597255833,SEC00068,10/15/2024,10/17/2024,1882,408.15,768138.3,Settled,CLP
TRX0001471,3961121170,SEC00155,7/7/2025,7/9/2025,363,285.02,103462.26,Settled,EUR
TRX0001472,4493797887,SEC00136,11/8/2024,11/10/2024,721,328.03,236509.63,Settled,EUR
TRX0001473,5823297184,SEC00133,7/20/2025,7/21/2025,479,380.27,182149.33,Settled,COP
TRX0001474,9373971550,SEC00124,5/26/2025,5/28/2025,853,61.12,52135.36,Pending,USD
TRX0001475,6784157976,SEC00050,10/3/2024,10/5/2024,2227,372.18,828844.86,Pending,USD
TRX0001476,9942717513,SEC00076,8/24/2025,,2584,67.33,173980.72,Pending,EUR
TRX0001477,0545022332,SEC00102,7/29/2025,7/30/2025,528,76.69,40492.32,Settled,ZAR
TRX0001478,5686824922,SEC00007,10/24/2024,,1030,184.94,190488.2,Settled,CLP
TRX0001479,9673413748,SEC00174,2/25/2025,2/27/2025,1380,497.05,685929,Settled,CAD
TRX0001480,2137236364,SEC00149,7/28/2025,,866,110.83,95978.78,Settled,BRL
TRX0001481,7580564091,SEC00112,2/14/2025,2/16/2025,3989,389.85,1555111.65,Settled,ARS
TRX0001482,0558590757,SEC00013,9/10/2025,9/12/2025,2331,196.98,459160.38,Settled,INR
TRX0001483,0175393120,SEC00173,10/17/2024,10/19/2024,2175,216.49,470865.75,Settled,ARS
TRX0001484,4486536641,SEC00041,3/29/2025,3/30/2025,3853,14.8,57024.4,Settled,CLP
TRX0001485,5586537760,SEC00039,8/19/2025,8/21/2025,671,404.28,271271.88,Settled,SGD
TRX0001486,4540487387,SEC00138,6/9/2025,6/11/2025,3175,78.1,247967.5,Settled,BRL
TRX0001487,1144743190,SEC00167,7/11/2025,7/12/2025,1662,243.87,405311.94,Settled,USD
TRX0001488,1152022431,SEC00155,9/20/2024,9/22/2024,1444,459.37,663330.28,Settled,AUD
TRX0001489,0505551351,SEC00029,2/13/2025,2/15/2025,65,405.63,26365.95,Settled,CLP
TRX0001490,1840926161,SEC00140,5/27/2025,5/29/2025,3129,35.27,110359.83,Settled,BRL
TRX0001491,5300945546,SEC00113,10/6/2024,10/8/2024,960,286.78,275308.8,Settled,CAD
TRX0001492,4282841775,SEC00123,8/21/2025,8/22/2025,479,246.31,117982.49,Settled,EUR
TRX0001493,1431374480,SEC00092,7/19/2025,7/20/2025,1743,34.11,59453.73,Settled,USD
TRX0001494,3913362670,SEC00144,9/30/2024,10/2/2024,3081,486.26,1498167.06,Settled,INR
TRX0001495,0505551351,SEC00159,2/15/2025,2/17/2025,326,319.54,104170.04,Settled,CLP
TRX0001496,1788866676,SEC00127,3/26/2025,3/28/2025,2764,422.52,1167845.28,Settled,SGD
TRX0001497,3114464700,SEC00037,6/3/2025,,2148,489.91,1052326.68,Pending,CLP
TRX0001498,9998051929,SEC00137,9/27/2024,9/29/2024,1839,43.33,79683.87,Failed,ARS
TRX0001499,4919134244,SEC00168,3/5/2025,,1306,206.38,269532.28,Settled,CAD
TRX0001500,6333104285,SEC00085,3/3/2025,3/5/2025,1934,431.71,834927.14,Pending,XXX
TRX0001501,1330689191,SEC00129,12/4/2024,12/6/2024,280,343.76,96252.8,Settled,COP
TRX0001502,8541046075,SEC00007,9/7/2025,9/9/2025,332,123.25,40919,Settled,ZAR
TRX0001503,07532956617,SEC00112,8/24/2025,8/26/2025,2674,144.46,386286.04,Settled,AUD
TRX0001504,8855519259,SEC00118,1/3/2025,1/5/2025,3625,165.27,599103.75,Settled,EUR
TRX0001505,2167722205,SEC00042,12/20/2024,12/22/2024,4784,92.41,442089.44,Settled,CAD
TRX0001506,9527137831,SEC00026,5/22/2025,5/24/2025,947,48.84,46251.48,Settled,AUD
TRX0001507,1637844022,SEC00084,4/23/2025,4/25/2025,1985,163.85,325242.25,Settled,ARS
TRX0001508,5341339581,SEC00048,8/13/2025,8/14/2025,3832,360.76,1382432.32,Settled,MXN
TRX0001509,6181663846,SEC00096,1/20/2025,1/22/2025,4218,49.42,208453.56,Settled,ARS
TRX0001510,5586537760,SEC00076,2/23/2025,2/25/2025,1341,465.82,624664.62,Settled,SGD
TRX0001511,1783807591,SEC00058,5/21/2025,5/23/2025,4604,285.7,1315362.8,Settled,MXN
TRX0001512,7669456980,SEC00101,7/18/2025,7/20/2025,3262,230.64,752347.68,Settled,EUR
TRX0001513,8893931311,SEC00002,9/15/2024,,3493,212.95,743834.35,Settled,GBP
TRX0001514,1387882217,SEC00094,6/25/2025,6/27/2025,2141,495.32,1060480.12,Pending,AED
TRX0001515,1286174002,SEC00051,4/15/2025,4/17/2025,1796,215.97,387882.12,Settled,SGD
TRX0001516,1555315257,SEC00094,9/2/2025,9/3/2025,2639,330.62,872506.18,Settled,CAD
TRX0001517,5116697037,SEC00050,10/14/2024,10/15/2024,3640,132.01,480516.4,Settled,SGD
TRX0001518,9857469145,SEC00042,6/24/2025,6/25/2025,3055,68.9,210489.5,Settled,BRL
TRX0001519,9420341057,SEC00107,3/26/2025,3/28/2025,2430,208.38,506363.4,Settled,CLP
TRX0001520,9573532540,SEC00170,4/21/2025,4/23/2025,744,494.89,368198.16,Settled,AED
TRX0001521,0321230713,SEC00008,2/13/2025,2/15/2025,2492,93.82,233799.44,Pending,BRL
TRX0001522,4007225147,SEC00170,5/17/2025,5/19/2025,396,16.66,6597.36,Pending,COP
TRX0001523,5456739254,SEC00122,7/17/2025,7/19/2025,2449,191.61,469252.89,Pending,GBP
TRX0001524,3523377867,SEC00020,4/18/2025,4/20/2025,1381,267.16,368947.96,Settled,ARS
TRX0001525,7122368529,SEC00164,5/23/2025,5/25/2025,2699,222.88,601553.12,Pending,USD
TRX0001526,7827424723,SEC00143,11/29/2024,12/1/2024,234,255.36,59754.24,Settled,CLP
TRX0001527,4287142271,SEC00108,10/23/2024,10/25/2024,775,226.67,175669.25,Settled,ARS
TRX0001528,7580564091,SEC00125,2/17/2025,,4795,409.43,-1963216.85,Settled,ARS
TRX0001529,6907231557,SEC00169,12/3/2024,12/5/2024,483,210.95,101888.85,Settled,ARS
TRX0001530,8855519259,SEC00165,5/14/2025,5/15/2025,2480,320.4,794592,Failed,EUR
TRX0001531,9645123522,SEC00019,11/15/2024,11/17/2024,838,84.35,70685.3,Settled,AUD
TRX0001532,5823297184,SEC00092,10/15/2024,,3157,308.51,973966.07,Settled,COP
TRX0001533,9550762049,SEC00170,1/28/2025,1/29/2025,921,215.27,198263.67,Settled,ZAR
TRX0001534,6216507956,SEC00178,1/20/2025,,2902,325.79,945442.58,Settled,EUR
TRX0001535,5384839942,SEC00117,10/22/2024,10/24/2024,3567,442.57,1578647.19,Settled,ARS
TRX0001536,4798701236,SEC00172,5/10/2025,5/11/2025,272,227.19,61795.68,Settled,ARS
TRX0001537,3187696082,SEC00112,11/18/2024,11/19/2024,374,19.63,7341.62,Settled,USD
TRX0001538,5125343460,SEC00130,7/6/2025,7/8/2025,2307,297.27,685801.89,Pending,USD
TRX0001539,0708613468,SEC00046,9/24/2024,9/25/2024,3315,328.55,1089143.25,Settled,BRL
TRX0001540,3424259616,SEC00142,2/13/2025,2/14/2025,297,134.94,40077.18,Settled,INR
TRX0001541,8635572089,SEC00161,10/13/2024,10/14/2024,975,252.83,246509.25,Pending,INR
TRX0001542,0825533331,SEC00074,8/31/2025,9/2/2025,1858,360.12,669102.96,Settled,CLP
TRX0001543,3739882651,SEC00074,8/16/2025,,4741,66.71,316272.11,Settled,EUR
TRX0001544,4540487387,SEC00039,6/29/2025,6/30/2025,4673,140.15,654920.95,Pending,BRL
TRX0001545,1555315257,SEC00176,8/30/2025,9/1/2025,4681,261.22,1222770.82,Settled,CAD
TRX0001546,2222883710,SEC00053,11/10/2024,11/11/2024,4212,346.86,1460974.32,Settled,ARS
TRX0001547,2167722205,SEC00100,7/18/2025,7/20/2025,178,79.23,14102.94,Pending,CAD
TRX0001548,7895169156,SEC00078,7/17/2025,,4435,346.24,1535574.4,Settled,USD
TRX0001549,6778995956,SEC00158,3/15/2025,3/17/2025,1751,244.88,428784.88,Settled,CLP
TRX0001550,6936617056,SEC00090,4/19/2025,4/21/2025,1195,432.75,517136.25,Settled,MXN
TRX0001551,0708613468,SEC00150,10/22/2024,10/24/2024,1874,423.42,793489.08,Settled,BRL
TRX0001552,8635572089,SEC00132,4/11/2025,4/13/2025,343,218.99,75113.57,Settled,INR
TRX0001553,3523377867,SEC00033,8/27/2025,8/29/2025,2326,373.39,868505.14,Settled,ARS
TRX0001554,5341339581,SEC00054,1/28/2025,1/30/2025,2807,76.31,214202.17,Settled,MXN
TRX0001555,7747684458,SEC00142,5/30/2025,5/31/2025,4978,440.52,2192908.56,Settled,MXN
TRX0001556,2536454719,SEC00058,2/9/2025,2/11/2025,1421,477.4,678385.4,Settled,CAD
TRX0001557,8137502141,SEC00091,3/14/2025,3/16/2025,2474,386.5,956201,Settled,MXN
TRX0001558,8495500653,SEC00061,6/17/2025,6/19/2025,3908,250.44,978719.52,Pending,MXN
TRX0001559,0393719127,SEC00022,1/9/2025,,514,236.56,121591.84,Pending,CLP
TRX0001560,9857469145,SEC00172,1/17/2025,1/19/2025,4599,65.4,300774.6,Settled,BRL
TRX0001561,6834952496,SEC00053,7/26/2025,7/28/2025,3126,103.63,323947.38,Pending,USD
TRX0001562,2107797516,SEC00042,4/1/2025,4/2/2025,2289,26.75,61230.75,Settled,INR
TRX0001563,9482461287,SEC00006,9/2/2025,9/3/2025,4216,103.03,434374.48,Settled,EUR
TRX0001564,5586537760,SEC00051,12/29/2024,12/30/2024,1262,231.95,292720.9,Settled,SGD
TRX0001565,6368750560,SEC00121,5/27/2025,5/28/2025,1826,376.8,688036.8,Settled,GBP
TRX0001566,7679101165,SEC00106,11/14/2024,11/15/2024,2598,65.06,169025.88,Settled,GBP
TRX0001567,7070835266,SEC00095,9/3/2025,9/5/2025,2094,313.38,656217.72,Settled,MXN
TRX0001568,4287142271,SEC00126,1/6/2025,1/8/2025,1886,379.73,716170.78,Settled,ARS
TRX0001569,5122698071,SEC00071,6/28/2025,6/30/2025,108,407.03,43959.24,Settled,COP
TRX0001570,5884584840,SEC00149,11/9/2024,11/11/2024,534,262.79,140329.86,Settled,ARS
TRX0001571,4094903423,SEC00099,11/22/2024,11/23/2024,3178,105.17,334230.26,Settled,INR
TRX0001572,1212806224,SEC00054,5/6/2025,5/8/2025,2108,379.52,800028.16,Failed,COP
TRX0001573,5777959399,SEC00035,3/9/2025,3/11/2025,4733,79.58,376652.14,Settled,EUR
TRX0001574,1775483909,SEC00060,1/6/2025,1/7/2025,1015,345.76,350946.4,Settled,USD
TRX0001575,9656872032,SEC00172,4/26/2025,4/28/2025,2639,391.65,1033564.35,Settled,CLP
TRX0001576,4145255693,SEC00041,8/11/2025,8/13/2025,113,198.1,22385.3,Settled,EUR
TRX0001577,7897282127,SEC00129,8/16/2025,8/18/2025,2056,55.44,113984.64,Settled,MXN
TRX0001578,0796492088,SEC00116,4/18/2025,4/20/2025,603,157.78,95141.34,Settled,MXN
TRX0001579,5116697037,SEC00160,7/20/2025,7/22/2025,3738,455.53,1702771.14,Settled,SGD
TRX0001580,8311657352,SEC00084,7/14/2025,7/15/2025,4261,77.41,329844.01,Settled,BRL
TRX0001581,4597255833,SEC00130,3/17/2025,3/19/2025,2343,380.55,891628.65,Settled,CLP
TRX0001582,1114217757,SEC00153,10/1/2024,10/3/2024,1423,137.5,195662.5,Failed,CLP
TRX0001583,3198597434,SEC00126,9/6/2025,9/8/2025,3733,362.18,1352017.94,Settled,CLP
TRX0001584,8454746149,SEC00001,10/15/2024,10/17/2024,3564,369.68,1317539.52,Settled,INR
TRX0001585,1185687973,SEC00180,5/26/2025,5/28/2025,1333,427.8,570257.4,Settled,AUD
TRX0001586,5777959399,SEC00088,7/22/2025,,3680,433.25,1594360,Settled,EUR
TRX0001587,5777959399,SEC00027,10/4/2024,,3036,284.65,864197.4,Settled,EUR
TRX0001588,26188216,SEC00174,9/14/2024,9/15/2024,228,212.39,48424.92,Settled,MXN
TRX0001589,9167685800,SEC00162,2/13/2025,2/14/2025,1739,233.16,405465.24,Settled,ZAR
TRX0001590,9857469145,SEC00034,6/7/2025,,3676,128.02,470601.52,Settled,BRL
TRX0001591,4775998622,SEC00021,5/10/2025,5/12/2025,1354,131.24,177698.96,Settled,INR
TRX0001592,8405644021,SEC00030,1/11/2025,1/13/2025,4245,424.09,1800262.05,Settled,MXN
TRX0001593,8694117902,SEC00035,5/9/2025,5/11/2025,2210,187.67,414750.7,Settled,SGD
TRX0001594,0299802690,SEC00108,5/15/2025,5/17/2025,4574,290.05,1326688.7,Settled,JPY
TRX0001595,9482461287,SEC00053,8/13/2025,8/15/2025,3865,471.45,1822154.25,Settled,EUR
TRX0001596,2137236364,SEC00158,5/18/2025,5/20/2025,2944,393.41,1158199.04,Settled,BRL
TRX0001597,5407525649,SEC00150,6/23/2025,6/24/2025,897,75.6,67813.2,Settled,USD
TRX0001598,7827424723,SEC00072,6/6/2025,6/8/2025,3782,152.68,577435.76,Settled,CLP
TRX0001599,0811786170,SEC00107,8/31/2025,9/2/2025,1785,110.57,197367.45,Settled,CLP
TRX0001600,7593586857,SEC00041,1/14/2025,,945,14.17,13390.65,Settled,INR
TRX0001601,3647832611,SEC00099,3/18/2025,3/20/2025,1457,496.2,722963.4,Settled,EUR
TRX0001602,4493797887,SEC00050,6/19/2025,6/21/2025,254,86.65,22009.1,Pending,EUR
TRX0001603,1582334592,SEC00058,8/23/2025,8/25/2025,2935,371.69,1090910.15,Pending,EUR
TRX0001604,26188216,SEC00171,11/18/2024,,1234,259.48,320198.32,Pending,MXN
TRX0001605,1431374480,SEC00154,8/29/2025,8/31/2025,178,361.09,64274.02,Settled,USD
TRX0001606,8186619211,SEC00077,12/28/2024,12/30/2024,4317,420.1,1813571.7,Settled,INR
TRX0001607,3886605613,SEC00136,7/2/2025,7/4/2025,800,427.17,341736,Settled,SGD
TRX0001608,5674856274,SEC00156,4/13/2025,4/15/2025,4377,226.8,992703.6,Settled,MXN
TRX0001609,1185687973,SEC00171,10/21/2024,,591,219.65,129813.15,Settled,AUD
TRX0001610,7222657398,SEC00137,6/1/2025,6/3/2025,2876,308.67,887734.92,Settled,USD
TRX0001611,3124340837,SEC00121,5/25/2025,5/27/2025,4493,303.59,1364029.87,Settled,EUR
TRX0001612,4985773553,SEC00161,2/17/2025,2/19/2025,992,379.05,376017.6,Settled,AED
TRX0001613,4775998622,SEC00024,8/31/2025,,1761,301.28,530554.08,Settled,INR
TRX0001614,7944501069,SEC00138,6/12/2025,6/14/2025,1719,129.4,222438.6,Settled,ARS
TRX0001615,6778995956,SEC00074,9/13/2024,,4251,257.34,-1093952.34,Settled,CLP
TRX0001616,0418881727,SEC00042,12/13/2024,12/15/2024,2036,401.87,818207.32,Settled,AUD
TRX0001617,4384115669,SEC00173,9/11/2025,9/13/2025,3905,134.42,524910.1,Settled,BRL
TRX0001618,7098573900,SEC00054,10/16/2024,10/18/2024,2751,58.08,159778.08,Settled,USD
TRX0001619,4806607811,SEC00049,7/9/2025,7/11/2025,3661,433.13,1585688.93,Settled,AUD
TRX0001620,4798701236,SEC00119,3/30/2025,4/1/2025,543,357.89,194334.27,Settled,ARS
TRX0001621,0857729856,SEC00015,2/13/2025,2/15/2025,2547,492.66,1254805.02,Settled,JPY
TRX0001622,7827424723,SEC00167,12/30/2024,12/31/2024,2060,123.2,253792,Settled,CLP
TRX0001623,7859126165,SEC00153,4/12/2025,4/14/2025,4042,2.43,9822.06,Settled,CAD
TRX0001624,1582334592,SEC00093,4/25/2025,,63,321.26,20239.38,Settled,EUR
TRX0003620,3029967115,SEC00151,11/24/2024,11/26/2024,3313,31.17,103266.21,Settled,CAD
TRX0001626,8610432053,SEC00057,7/30/2025,8/1/2025,1120,132.19,148052.8,Settled,CLP
TRX0001627,9482461287,SEC00067,10/26/2024,10/27/2024,1633,193.63,316197.79,Settled,EUR
TRX0001628,0117716193,SEC00101,5/28/2025,5/30/2025,4091,170.18,696206.38,Settled,INR
TRX0001629,8660368846,SEC00102,10/16/2024,10/18/2024,500,13.83,6915,Settled,CLP
TRX0001630,0825533331,SEC00054,1/3/2025,1/5/2025,2908,335.06,974354.48,Settled,CLP
TRX0001631,9550762049,SEC00159,3/22/2025,3/24/2025,4590,300.29,1378331.1,Pending,ZAR
TRX0001632,1114217757,SEC00059,8/27/2025,8/28/2025,1253,166.89,209113.17,Settled,CLP
TRX0001633,8186619211,SEC00108,7/31/2025,8/2/2025,4127,128.28,529411.56,Settled,INR
TRX0001634,1157124795,SEC00014,5/31/2025,6/1/2025,4762,96.95,461675.9,Settled,MXN
TRX0001635,9491210062,SEC00119,9/16/2024,9/18/2024,1838,255.5,469609,Pending,GBP
TRX0001636,7944501069,SEC00033,5/4/2025,5/6/2025,3415,218.41,745870.15,Settled,ARS
TRX0001637,6972513617,SEC00016,5/6/2025,5/8/2025,181,330.61,59840.41,Pending,ZAR
TRX0001638,1431374480,SEC00108,4/16/2025,4/17/2025,2715,177.05,480690.75,Failed,USD
TRX0001639,2895425571,SEC00149,8/21/2025,8/22/2025,1768,238.27,421261.36,Settled,JPY
TRX0001640,7214337947,SEC00122,6/21/2025,6/22/2025,294,409.26,120322.44,Settled,AED
TRX0001641,5686824922,SEC00134,9/21/2024,9/23/2024,1397,62.46,-87256.62,Settled,CLP
TRX0001642,4919134244,SEC00060,4/8/2025,4/10/2025,2783,311.88,867962.04,Failed,CAD
TRX0001643,2070304950,SEC00177,10/3/2024,10/5/2024,612,247.59,151525.08,Settled,EUR
TRX0001644,5384839942,SEC00009,2/17/2025,2/19/2025,2658,79.51,211337.58,Settled,ARS
TRX0001645,2343829484,SEC00052,4/25/2025,4/27/2025,4281,315.54,1350826.74,Settled,GBP
TRX0001646,3481367606,SEC00050,1/29/2025,1/30/2025,4196,420.45,1764208.2,Settled,GBP
TRX0001647,8561035185,SEC00157,1/21/2025,1/23/2025,2247,190.14,427244.58,Settled,JPY
TRX0001648,3467086399,SEC00053,10/7/2024,10/9/2024,647,195.33,126378.51,Settled,COP
TRX0001649,1793028198,SEC00032,12/12/2024,12/13/2024,1376,289.39,398200.64,Settled,EUR
TRX0001650,9491210062,SEC00124,3/30/2025,3/31/2025,2713,398.24,1080425.12,Pending,GBP
TRX0001651,2895425571,SEC00075,9/3/2025,9/5/2025,4582,396.46,1816579.72,Settled,JPY
TRX0001652,1114217757,SEC00140,1/11/2025,1/13/2025,673,31.25,21031.25,Settled,CLP
TRX0001653,5907854904,SEC00136,9/15/2024,9/17/2024,1791,305.83,547741.53,Settled,CAD
TRX0001654,5116697037,SEC00100,6/20/2025,6/22/2025,2277,9.4,21403.8,Settled,SGD
TRX0001655,8311657352,SEC00122,9/22/2024,,3887,219.73,854090.51,Settled,BRL
TRX0001656,2536454719,SEC00154,1/22/2025,1/23/2025,3993,207.42,828228.06,Settled,CAD
TRX0001657,4007225147,SEC00032,8/31/2025,9/2/2025,220,455.02,100104.4,Settled,COP
